,userId,movieId,rating,timestamp
14445989,99795,36517,2.5,2006-01-12 03:45:54
3816634,26006,110,5.0,1996-05-19 09:18:16
16225920,112293,48516,5.0,2014-02-21 03:04:13
115177,775,5522,4.0,2005-04-18 06:41:56
14394707,99454,1784,2.5,2006-09-21 20:10:52
4231823,28830,1258,3.0,1999-11-16 17:34:01
7976950,54978,4370,5.0,2002-07-10 22:41:06
19190876,132773,1259,3.5,2006-07-29 22:16:05
13115261,90600,2642,3.0,2002-08-05 08:21:17
9346288,64655,52281,2.5,2007-05-02 20:15:27
11577840,79955,53000,3.5,2007-08-12 16:55:16
2868053,19444,6874,5.0,2005-09-18 07:35:03
6843016,47120,1090,4.0,2009-09-26 11:40:58
13825576,95509,48516,2.5,2010-04-24 21:09:14
9945365,68721,1943,3.0,2000-03-28 21:57:35
6197115,42646,231,3.0,1996-11-15 13:28:47
14745609,101887,296,5.0,2006-03-09 23:05:11
3805126,25946,99,3.0,1999-10-03 01:18:48
1663005,11246,3996,3.5,2006-12-09 16:46:47
5458261,37508,53464,4.5,2015-01-17 21:19:29
3470302,23639,97234,4.5,2013-08-26 10:00:37
17813062,123163,2407,3.5,2007-10-09 17:00:20
14073147,97210,58,4.0,2001-07-13 18:29:13
11440168,78993,434,3.0,1996-10-04 10:44:45
7858953,54171,6378,4.0,2013-08-31 19:38:53
4637063,31793,4874,4.0,2001-12-02 05:09:47
19001976,131477,7035,4.5,2006-01-11 05:29:53
12142234,83882,1608,3.0,2005-01-31 01:34:56
14731717,101781,7090,5.0,2005-01-04 00:57:00
918466,6132,5046,2.5,2003-08-17 16:51:35
8067051,55556,5538,1.5,2006-05-15 13:07:54
8056561,55489,1279,3.5,2007-12-07 18:21:44
7581227,52260,3863,3.5,2014-12-30 02:36:01
2872422,19481,588,2.0,1996-08-03 16:19:35
7739718,53335,1933,2.0,2003-03-10 18:17:03
19739643,136673,4488,3.0,2004-07-30 22:44:25
8625457,59544,612,3.5,2003-05-26 17:35:29
19632198,135912,1371,3.0,2002-11-07 01:47:52
12262409,84714,2291,4.0,1999-12-14 09:47:03
16494068,114105,2395,5.0,2002-11-24 19:36:53
6788278,46704,2396,4.0,2008-03-28 20:14:15
13586342,93843,5296,3.0,2009-07-09 22:17:44
680586,4526,202,1.0,2000-09-19 02:41:47
7505360,51778,457,5.0,1996-07-26 10:50:30
3585969,24475,6874,5.0,2005-11-10 06:33:07
6133907,42237,2571,2.0,2001-04-26 03:46:58
11075806,76542,2528,2.0,1999-12-13 19:28:22
10519349,72792,25,1.0,1996-07-08 17:37:19
5542464,38130,1721,5.0,2000-02-04 02:09:44
17920791,123926,920,3.0,2000-07-16 02:39:35
8726255,60272,593,3.0,2000-09-18 12:01:47
15881962,109883,485,1.0,2000-04-21 01:17:43
4780320,32831,1214,4.0,2000-11-19 23:00:49
7769910,53600,2144,4.0,2001-12-09 07:13:50
9519420,65852,3928,5.0,2000-11-21 07:34:07
15432367,106737,3733,3.0,2000-11-28 03:35:39
13682192,94520,4027,4.0,2001-07-25 20:34:15
1041186,7052,256,3.0,1996-06-04 07:45:40
7068799,48724,1037,2.0,2009-12-07 15:27:10
19801825,137077,4993,5.0,2004-05-11 13:40:08
15264389,105512,4963,2.0,2005-12-22 01:34:01
116740,778,2919,4.0,1999-12-23 19:51:55
884476,5913,592,3.0,2000-04-19 22:55:04
12301756,84961,27193,3.0,2007-08-11 05:23:22
10484061,72517,1120,4.0,2007-01-26 03:24:28
14907739,102998,2012,4.0,2015-01-22 20:39:28
2367007,16023,4060,3.0,2001-04-03 21:08:24
5510805,37890,2193,2.5,2007-02-21 00:11:45
5309320,36395,1129,5.0,2000-01-20 22:30:06
13107631,90550,49530,3.5,2009-01-04 21:18:56
18469287,127862,66097,3.5,2012-12-02 12:12:16
14164133,97819,273,3.0,2003-01-28 20:42:55
7263271,50145,32,4.0,2001-08-09 13:45:12
13833925,95561,82564,3.5,2011-01-24 03:26:04
2843439,19269,370,3.0,2002-03-02 03:29:44
10779281,74517,2617,3.0,2003-09-14 07:11:26
11980902,82728,207,4.0,1999-12-22 03:52:46
16815773,116309,1407,4.0,2001-11-06 20:29:05
6327180,43451,1801,0.5,2007-07-26 05:11:04
7934659,54662,1407,1.0,2001-09-15 18:58:06
10841794,74966,26764,2.5,2015-03-08 10:52:39
14021150,96856,3916,3.5,2013-02-24 22:13:57
3841884,26188,2334,3.0,2004-10-09 21:57:48
6275708,43147,32587,4.0,2012-10-22 13:35:16
7158069,49336,1580,4.0,2003-05-23 01:59:11
17702291,122408,6263,3.5,2003-10-02 18:40:02
2200474,14916,2405,3.5,2010-10-22 14:49:09
1673458,11305,106441,4.0,2014-01-19 13:34:00
13503271,93291,589,4.0,1996-08-28 10:47:16
14130304,97595,2067,5.0,2005-09-24 03:00:36
18083136,125070,1580,3.5,2005-11-15 03:00:49
13880035,95918,1307,3.0,2000-03-16 23:47:17
5890707,40549,293,4.0,2001-09-12 17:30:40
12067955,83322,803,3.0,2000-02-18 15:08:09
15515975,107306,480,5.0,1996-06-22 11:07:01
10301233,71243,2826,1.0,1999-11-07 01:05:38
9572155,66233,3948,4.0,2002-11-14 00:24:48
2870223,19467,3451,3.0,2005-12-07 17:27:25
2078438,14056,3452,1.0,2000-04-12 23:45:10
2009445,13619,898,5.0,2003-09-25 20:36:54
4583772,31394,589,4.0,1996-11-01 11:43:38
9206024,63617,158,2.5,2009-09-24 13:36:51
16775247,116057,4643,4.0,2001-09-03 01:55:44
8741736,60397,318,4.0,2014-09-01 00:24:37
14509652,100273,1281,3.5,2005-06-30 07:24:24
11713811,80886,2948,5.0,1999-10-22 18:48:41
7591416,52309,4016,4.0,2012-11-26 04:09:05
14943864,103220,7153,2.0,2014-01-23 01:48:40
5036673,34578,748,3.0,1997-06-04 23:18:46
13685688,94541,7153,5.0,2006-01-30 08:57:22
15838538,109553,2188,5.0,1999-12-30 19:13:33
8891007,61468,5902,5.0,2003-07-31 17:31:43
808373,5384,40583,4.5,2005-12-19 03:07:58
13569063,93720,1207,5.0,1998-09-25 05:24:31
9840936,68026,45431,3.5,2006-05-29 16:00:35
2315939,15694,1687,3.5,2009-01-26 19:58:20
4387248,29949,329,4.0,2000-01-29 02:49:11
3411673,23262,4973,5.0,2004-10-29 15:40:55
16029181,110889,7925,4.0,2010-09-22 11:38:49
1941704,13150,6539,4.5,2012-10-10 20:45:16
17352372,119989,82459,4.0,2011-03-30 12:40:55
7485966,51643,39,5.0,2000-09-17 07:14:17
16030287,110897,313,3.0,1996-05-15 11:43:48
2765096,18709,4226,4.0,2012-06-23 20:36:22
15566125,107640,1690,3.5,2004-04-17 00:30:14
6937932,47816,55280,4.5,2008-09-22 15:16:12
15462895,106939,4002,5.0,2001-12-23 08:55:13
13206661,91231,2918,5.0,2002-06-29 09:56:12
13986009,96612,1517,4.0,2005-07-07 12:27:40
17160892,118716,2712,1.0,2000-11-16 06:41:53
15297596,105730,6539,3.5,2011-01-19 04:24:51
4409725,30136,2375,3.0,2004-07-09 01:10:54
7305316,50407,1148,5.0,1999-12-21 23:24:06
9937848,68662,47640,3.5,2009-12-20 20:06:57
10961847,75810,2110,1.5,2010-02-24 07:42:20
6162976,42416,44685,2.0,2011-08-07 15:38:02
16836971,116438,1588,0.5,2007-07-22 12:59:26
19431382,134497,79091,5.0,2010-07-26 16:11:03
2211862,15002,1198,3.0,2001-08-02 12:30:58
7678483,52877,5650,5.0,2004-11-23 01:15:50
1198745,8190,1042,3.0,1997-07-19 18:32:03
1679298,11343,78499,4.0,2011-01-31 22:01:11
9417690,65175,586,1.0,1996-08-26 00:23:20
18096637,125171,6541,2.0,2006-01-17 04:39:17
1824121,12306,898,5.0,2000-07-05 09:41:10
18191824,125821,6617,4.0,2004-02-03 18:01:34
19028630,131675,7458,3.5,2008-01-26 20:34:04
13738433,94920,1407,3.5,2008-10-29 08:24:47
17918881,123909,7373,3.0,2009-07-09 15:44:22
3152897,21498,4247,3.0,2001-09-23 01:41:17
9011979,62329,849,3.0,2012-12-18 23:39:47
3963845,27019,1912,4.0,2003-07-27 01:45:03
15216130,105166,595,2.0,1998-05-18 23:42:29
19600782,135695,1377,3.0,2001-06-22 10:43:10
15626136,108076,555,4.0,2008-09-06 19:29:39
7734587,53290,52973,3.0,2007-10-02 02:48:40
2035949,13779,3730,5.0,2006-03-30 05:31:30
18432904,127578,48879,2.5,2012-02-11 00:05:54
9248480,63903,480,4.0,2014-04-21 12:46:34
19989251,138410,595,3.0,1996-04-29 06:50:15
13549080,93605,3859,4.0,2001-04-17 21:16:38
137938,929,2137,3.0,2004-08-30 17:24:35
18011921,124567,5222,3.5,2006-08-01 18:10:42
18573273,128541,8874,4.0,2007-03-20 08:26:40
15343726,106106,3275,4.5,2013-04-16 07:58:17
3457359,23545,344,3.0,2002-01-29 19:56:18
12822021,88604,5971,4.5,2015-03-22 16:01:24
2617906,17764,26729,3.0,2007-01-17 04:38:06
19401695,134299,27721,5.0,2006-01-25 15:45:08
1619895,10937,551,4.0,2008-07-22 08:31:19
4843698,33296,85414,4.0,2011-07-23 05:13:18
5808847,39988,4816,1.0,2002-07-25 00:53:23
12391992,85604,18,3.0,1997-01-29 07:19:37
7224064,49851,1396,2.0,2003-08-03 23:54:12
16642038,115125,1884,3.0,2000-09-14 23:58:28
2521151,17042,3504,4.5,2007-03-20 19:06:54
11973360,82683,5618,4.5,2015-02-18 15:24:31
16993704,117541,4027,4.0,2001-08-16 04:23:53
3901543,26614,1225,5.0,2005-12-22 22:19:00
13719738,94791,344,3.0,2012-03-08 10:24:39
18743594,129785,3408,5.0,2000-04-16 11:13:48
8329995,57495,4973,5.0,2009-12-13 01:59:44
8663910,59852,6109,5.0,2004-02-21 00:01:26
9276952,64130,924,5.0,1997-04-08 16:35:04
3863891,26314,1947,3.5,2010-11-02 02:02:46
2654158,18028,616,4.0,2002-12-08 17:01:33
9203662,63601,48394,4.5,2007-09-20 16:04:38
6215155,42760,1358,3.0,2005-12-17 09:12:23
13536853,93535,2353,3.5,2003-10-24 17:49:53
15828792,109481,1254,4.0,1997-01-07 19:31:56
14434865,99739,1288,4.0,2001-09-21 06:52:40
5255721,36027,62,4.0,2000-09-03 03:24:19
6673132,45951,1015,2.5,2005-08-28 05:03:54
17608775,121792,3752,4.0,2001-12-24 06:33:04
11128252,76895,2140,3.0,2000-08-04 02:49:21
18067874,124976,5502,3.5,2010-04-19 12:37:22
5352912,36733,3478,4.5,2004-01-12 23:50:56
13809778,95398,102445,4.5,2013-05-26 18:03:38
14234780,98302,1197,4.0,1999-11-16 11:49:25
9398031,65020,1387,3.0,1998-07-18 17:46:14
14332579,99005,1198,5.0,1999-11-19 21:10:20
9044382,62566,3535,4.0,2009-02-17 00:53:27
15898664,109980,1357,4.0,2002-06-18 05:24:15
15957261,110425,1022,4.0,2000-02-04 04:08:45
6054655,41669,61323,3.5,2008-10-21 04:25:26
9814940,67843,47,4.0,1997-02-27 20:47:03
6464642,44400,8360,4.0,2010-07-06 00:04:19
12401821,85655,3571,3.0,2000-11-26 23:40:50
263081,1816,38061,4.0,2011-11-28 12:03:32
4216350,28729,1136,5.0,2001-01-05 19:38:40
8669531,59873,7454,0.5,2005-11-07 17:43:07
10194254,70534,1025,3.5,2003-07-29 03:03:40
14431506,99716,936,4.0,1999-10-13 19:06:26
622051,4160,1393,5.0,1997-05-10 04:39:40
17555422,121478,457,5.0,1996-07-17 17:07:00
15947181,110346,8641,4.0,2015-02-15 06:24:13
7828455,53988,2572,4.0,2010-10-23 21:42:08
14285816,98674,8614,3.0,2009-01-07 09:13:08
5832064,40118,1299,3.5,2008-10-28 23:09:57
2089388,14139,8633,3.5,2004-09-14 16:35:55
19201026,132851,79132,3.0,2013-08-14 05:27:58
5777927,39766,2018,4.0,2008-03-18 22:08:56
14364611,99240,1960,3.0,1999-02-02 20:33:26
1843339,12466,81,1.0,1997-07-02 07:20:18
3169686,21647,150,5.0,1999-11-25 15:26:26
6559743,45096,4239,3.5,2013-09-05 06:43:20
6450610,44306,2301,4.0,2000-02-14 19:25:29
2713943,18395,3448,5.0,2014-08-03 03:27:52
12986602,89658,67197,3.5,2011-01-10 21:34:22
10786349,74570,2371,5.0,1999-01-03 11:30:00
15476479,107036,5254,4.0,2002-11-20 01:23:55
17670050,122201,1047,5.0,2000-01-29 23:48:30
9332250,64557,1954,5.0,2005-01-24 17:26:16
7425785,51227,6078,3.0,2006-09-07 16:28:24
17182616,118861,6552,4.5,2012-02-20 04:54:03
13935613,96266,437,3.0,1996-06-24 11:40:52
1950187,13215,5989,3.5,2006-01-02 16:33:39
11085668,76624,2478,1.0,2011-02-28 20:07:20
6772169,46589,3033,4.5,2012-12-25 05:47:24
18222741,126016,8636,5.0,2005-12-06 03:05:20
11312562,78144,30816,4.0,2015-01-29 09:41:27
15344668,106113,1246,4.0,1996-10-28 00:45:39
14676521,101379,7361,3.5,2008-12-10 23:28:06
12077190,83371,280,3.0,1996-08-03 10:22:31
13919242,96161,1396,3.5,2006-06-09 02:29:28
15937806,110260,1061,3.0,1999-12-18 21:14:31
4242539,28904,1892,3.0,1999-12-23 17:28:13
5254399,36017,4014,4.0,2001-04-01 23:04:11
15550810,107545,3408,4.0,2000-03-18 22:17:32
8113482,55887,1959,4.0,2001-02-26 08:07:33
5194778,35580,1036,4.0,2009-02-15 20:58:58
15780416,109139,63,5.0,1996-05-26 19:09:14
5797713,39925,5219,4.0,2009-04-05 23:50:57
7828216,53987,1193,4.0,2008-12-28 03:17:41
3166404,21617,1587,3.5,2004-12-24 16:14:18
10260211,70973,37729,5.0,2006-02-05 04:34:57
18083168,125070,2294,3.0,2005-11-15 03:02:34
15307745,105820,1562,3.0,2008-07-30 11:50:53
4543397,31121,3097,4.0,2002-05-30 14:31:53
16569142,114607,50,4.0,2014-04-06 08:51:20
17889210,123691,1228,3.5,2005-03-29 14:41:17
16264834,112574,32387,4.0,2013-03-01 23:30:58
7877622,54302,480,5.0,1996-07-08 17:25:07
18131470,125439,6951,1.5,2007-03-17 21:44:53
9326610,64510,68237,5.0,2011-03-17 07:02:57
16631017,115055,2707,3.5,2003-05-20 03:55:53
2181097,14766,53550,3.0,2008-02-17 17:21:08
19682046,136268,1281,3.0,2003-02-22 19:57:39
3655812,24903,8641,4.0,2004-12-08 08:05:43
1382395,9382,5630,4.0,2003-04-07 03:40:25
15364096,106249,508,4.0,1996-06-27 15:30:37
5744419,39499,44694,4.0,2007-10-10 01:11:31
16375178,113365,97921,4.5,2014-04-12 02:28:47
15460313,106931,1485,2.5,2005-03-23 01:31:54
15212714,105154,329,3.0,1996-09-15 16:48:28
11201547,77372,527,5.0,2000-04-18 00:29:00
7942978,54720,6790,1.5,2006-09-03 01:29:41
10087392,69774,5649,4.0,2000-04-25 21:55:17
4243224,28906,8641,4.0,2010-01-01 20:30:35
17012378,117687,16,4.0,2002-10-06 14:34:41
5816615,40039,1515,3.0,1999-12-12 23:16:58
604664,4052,2987,4.0,2008-05-28 00:50:19
11019675,76188,1125,3.0,1996-11-26 05:46:18
10222872,70752,2791,3.5,2006-02-08 07:17:12
17379048,120204,4993,3.0,2009-09-01 14:21:51
18596333,128693,3253,1.0,2004-06-21 21:20:30
5604815,38573,480,3.0,1996-06-01 13:29:10
18789958,130149,4241,2.5,2010-06-30 21:13:09
9499011,65694,2605,5.0,2000-08-10 21:13:09
7254370,50073,1940,3.0,2000-01-29 22:41:29
1885351,12753,1923,3.5,2003-07-14 09:07:09
15256082,105458,368,4.0,2000-11-10 21:56:35
11061953,76462,141,4.0,1996-12-04 19:45:55
15498018,107184,541,3.0,2000-04-26 02:57:13
6191083,42607,2021,2.0,1999-12-14 00:33:26
12856107,88818,1212,4.5,2006-01-07 16:27:47
203180,1392,364,4.0,1996-06-18 08:36:32
7170194,49432,719,5.0,1997-05-28 12:46:31
3732240,25406,45728,4.0,2009-09-13 19:42:24
2992576,20286,2028,4.0,1999-11-15 15:31:20
12547872,86699,2640,4.5,2003-12-03 17:02:42
5643318,38844,1573,4.0,2002-01-04 21:36:18
2485295,16830,2133,4.0,1998-08-16 22:27:31
5276396,36190,5459,3.5,2009-11-06 23:01:26
6574841,45186,3210,4.0,2002-07-27 22:47:33
5195463,35586,1204,3.5,2006-07-11 17:47:10
16228313,112303,68358,4.5,2010-12-11 21:33:46
2072500,14032,417,3.0,2000-11-26 07:45:37
3977446,27073,1357,4.0,2002-12-18 18:20:13
13949735,96374,5445,3.5,2011-03-20 16:32:42
1604592,10818,2687,2.0,2000-02-07 04:13:37
9645745,66741,1234,3.5,2005-04-05 20:16:39
4465002,30519,7139,1.5,2005-02-02 06:56:08
9621335,66576,4306,4.0,2009-07-03 13:07:09
3530291,24081,1207,5.0,2001-03-27 04:44:43
1693862,11443,3785,3.0,2015-02-06 20:51:38
18377412,127183,48516,4.0,2009-06-21 14:53:34
3865094,26316,56367,5.0,2008-04-24 14:58:25
13356828,92317,5418,5.0,2007-11-23 14:20:18
14897190,102912,246,4.0,1999-10-20 19:20:26
18169256,125690,59369,2.5,2015-01-01 22:56:19
835502,5565,25828,4.0,2005-03-31 00:39:32
2487325,16840,5294,4.0,2002-10-14 21:57:25
2022872,13700,2968,3.5,2011-06-07 23:45:49
11536674,79628,4226,4.0,2007-12-06 15:31:40
4928875,33919,47,4.0,2007-03-06 13:05:02
2482758,16808,509,3.0,1996-05-10 09:26:10
141492,952,1124,4.0,1999-12-15 04:38:45
18699257,129488,7361,5.0,2009-06-25 03:44:28
7824166,53954,586,1.5,2005-06-06 18:29:05
14056325,97119,27801,4.0,2013-05-17 21:05:35
7715709,53124,292,3.0,2000-05-06 16:33:57
18498281,128050,2439,5.0,2000-05-09 04:32:21
12493710,86321,1608,2.0,1999-11-21 22:54:10
13960637,96452,185,4.0,1996-08-17 21:36:12
6188258,42585,880,3.0,1999-11-16 11:12:25
8008579,55196,4638,4.0,2002-01-27 02:29:19
13195490,91184,1892,4.0,2007-11-10 20:14:02
2251221,15308,367,2.5,2014-05-16 21:04:44
4195779,28603,3671,4.0,2008-07-21 02:37:53
3354233,22929,4002,4.5,2005-03-23 08:28:48
19314226,133697,2919,4.0,2002-09-25 22:59:01
15712904,108643,208,3.0,1996-10-21 10:39:28
4678331,32109,454,3.5,2005-03-13 19:36:06
7324346,50552,5349,3.5,2005-08-01 12:16:00
6889968,47450,5225,4.0,2006-03-16 03:14:24
1790319,12118,1245,4.0,2003-01-21 19:41:14
7231659,49900,365,5.0,1996-07-05 15:51:45
4991605,34337,2046,3.5,2004-12-18 22:51:31
18350970,126994,89072,2.0,2014-02-16 14:40:04
6819592,46928,858,3.0,1997-06-07 20:10:38
4922535,33857,5481,2.5,2004-11-29 12:55:52
655832,4358,5064,5.0,2003-01-23 15:01:42
7541226,52004,37733,3.0,2009-07-15 20:31:06
17283745,119522,8623,4.0,2006-09-16 05:38:57
10725931,74175,26840,4.0,2007-06-18 18:34:49
8264269,57013,30793,3.5,2006-08-29 21:38:05
3414027,23281,2006,4.0,2002-10-20 17:40:20
6728415,46338,6874,3.5,2014-11-09 17:42:02
17067539,118079,1458,3.0,1999-10-02 20:49:41
3475649,23681,282,3.0,2000-03-29 03:24:40
10873504,75180,4091,3.0,2001-02-07 23:00:06
3912561,26692,5669,4.0,2007-04-05 15:53:50
11283452,77948,2970,4.5,2007-06-21 09:09:51
3961656,27004,6537,4.0,2005-03-29 11:23:23
18559540,128447,293,4.0,2011-03-10 17:10:10
9267731,64063,1500,4.0,2000-09-16 16:18:50
16525817,114348,3671,4.0,2006-02-17 21:13:42
117945,788,21,3.0,1999-09-30 09:50:41
10368235,71720,344,0.5,2007-08-15 03:05:15
3052244,20789,1466,3.5,2008-10-28 06:52:00
3887725,26497,33679,3.0,2013-09-04 06:02:22
16500150,114162,3255,3.0,2011-03-23 19:14:25
12700627,87772,3996,4.0,2001-12-21 04:16:59
5197818,35606,1680,5.0,2000-03-14 20:53:58
2611241,17709,3097,5.0,2000-03-07 14:22:53
13141967,90817,4452,3.0,2002-02-11 05:02:00
3447840,23492,1207,3.5,2007-04-28 19:28:56
17246975,119271,1036,3.0,2005-02-01 00:32:47
789216,5262,2396,4.5,2011-02-20 03:02:07
4340668,29589,1608,3.0,2006-02-20 20:08:08
9815602,67846,370,3.0,1996-11-23 12:48:47
18505157,128095,8840,2.0,2007-06-06 20:54:28
8885798,61434,11,4.0,1999-11-04 13:45:53
19654447,136056,51662,3.5,2008-01-09 05:25:16
10292841,71189,741,5.0,2005-01-31 08:58:30
5504433,37846,1136,1.0,2000-02-08 23:29:25
8927909,61705,2861,3.0,1999-12-11 18:11:06
18571246,128527,338,3.0,2000-02-20 03:05:55
1647161,11133,3702,4.0,2000-11-17 02:50:35
907373,6077,7022,4.0,2004-09-22 18:02:00
16960952,117299,2990,4.0,2004-10-12 18:29:54
16785498,116127,3544,1.0,2000-06-08 22:50:09
10591901,73251,432,3.0,1996-07-16 22:17:45
7095726,48935,160,2.0,2000-08-08 15:21:59
19530290,135125,3996,3.0,2012-12-30 18:42:03
17820569,123235,256,1.0,2000-11-19 02:33:54
15383111,106394,2858,5.0,2015-01-21 04:17:50
17494001,120981,2804,4.0,2000-06-30 20:34:28
1575448,10642,1193,5.0,1999-10-11 08:29:05
10801572,74687,79008,1.5,2012-08-03 01:56:17
14472774,100008,2797,4.0,2005-03-22 11:26:09
6573410,45176,529,5.0,2000-04-07 12:17:56
1648571,11152,1101,4.0,2002-05-23 14:53:24
3427375,23345,2496,4.0,2007-08-29 23:25:53
2998478,20315,96610,3.5,2015-03-16 00:30:37
16995148,117554,2662,4.0,2000-01-16 15:54:59
18499370,128057,485,3.0,2007-01-03 15:59:51
17177109,118841,7438,5.0,2015-03-14 21:43:55
19964179,138212,3275,5.0,2012-02-04 16:40:28
11133423,76941,5841,1.0,2015-01-25 03:03:21
17438761,120605,111,4.0,1996-07-03 10:27:13
6552393,45043,1653,2.0,2000-08-06 07:24:50
19679937,136256,491,3.0,1998-07-22 18:43:02
17051293,117969,508,3.0,1998-11-23 11:43:10
566090,3797,4641,4.0,2002-06-29 00:40:12
18104684,125231,3868,4.0,2006-04-26 16:41:14
19606436,135740,357,4.0,2000-12-14 00:14:28
15273238,105580,1196,3.5,2011-11-25 13:17:43
12299819,84950,48696,5.0,2010-12-22 04:42:02
10952871,75750,1241,4.0,2004-08-21 19:23:46
18204706,125911,7143,4.0,2012-07-09 02:01:07
14668666,101329,4041,4.0,2005-08-15 22:15:01
12313989,85065,922,5.0,2000-01-03 05:59:05
19960102,138201,54001,3.5,2008-01-02 20:02:15
4512064,30861,920,3.5,2003-10-08 21:57:44
2433831,16456,3752,3.0,2002-06-09 22:41:28
2631141,17852,51662,3.0,2013-11-01 16:21:07
15391523,106453,3342,3.0,2005-01-09 09:14:16
18997105,131438,112138,2.5,2014-09-28 18:13:25
13753076,95006,110,4.5,2008-01-04 18:38:53
11162678,77094,8781,3.5,2005-06-08 23:39:51
18626789,128962,12,1.0,2001-01-03 17:37:09
5319608,36476,589,3.0,1996-11-15 11:52:03
14242185,98372,8228,3.0,2011-11-14 20:09:06
12478158,86212,3052,4.0,2008-11-17 09:48:12
2343007,15849,170,3.0,2000-04-26 12:27:37
1101485,7509,273,5.0,2002-01-09 16:46:42
5788404,39842,73321,2.5,2010-02-24 21:12:06
8947799,61847,2126,3.0,2005-07-19 19:19:05
16885596,116775,3307,5.0,2011-08-30 12:04:00
7991740,55076,4338,3.5,2004-03-17 19:17:54
18791202,130156,73344,4.5,2010-11-10 03:21:13
19893918,137742,2542,4.0,1999-12-20 04:28:13
9431179,65262,44243,0.5,2010-04-08 18:54:02
11010319,76136,4993,5.0,2004-05-22 10:04:17
12162074,83994,2126,3.0,1999-10-15 13:12:20
7302070,50388,2997,4.5,2009-12-08 12:40:13
13637142,94198,2916,5.0,2001-01-31 03:00:50
12766927,88228,74,3.0,2000-08-24 12:17:07
19981204,138342,866,5.0,1999-10-04 17:52:36
17296271,119599,1647,2.0,1998-08-13 11:31:58
18782599,130099,1590,3.0,2012-04-11 10:07:37
2269470,15440,158,3.0,2007-09-18 03:53:02
5323855,36499,169,2.0,1996-05-14 05:03:23
19535678,135163,538,3.0,1997-03-05 14:50:53
12895742,89069,355,3.5,2004-01-24 04:10:53
9964377,68867,2648,3.0,2009-09-21 21:33:51
5919855,40772,1029,1.0,2001-01-02 23:22:20
8438987,58228,4052,3.5,2004-05-05 15:07:57
1542108,10437,3194,4.0,2001-01-12 05:00:12
16281807,112714,2763,2.0,2000-01-26 00:53:04
16759453,115929,72998,3.0,2013-09-12 15:00:55
10572201,73103,2762,3.5,2010-12-02 20:00:02
11331533,78273,69,3.0,2009-01-12 03:16:47
13369800,92409,1270,3.0,2009-12-13 21:03:32
19147008,132465,3660,4.0,2002-01-21 16:43:51
14133653,97614,2968,4.5,2006-08-27 18:35:15
13814084,95437,2997,4.5,2007-09-12 01:33:41
19869757,137561,5445,3.0,2006-07-17 09:41:24
17964734,124225,4002,3.0,2001-12-25 00:15:23
5560712,38231,1994,4.0,2002-03-22 17:06:35
5775069,39745,5464,4.0,2007-05-24 01:54:12
7293835,50334,2054,1.0,2010-11-28 04:07:11
14175257,97861,3793,4.0,2001-10-03 16:00:31
5508174,37867,3260,4.0,2002-01-01 17:44:06
8449823,58313,308,4.0,2000-12-30 06:48:12
928174,6196,4370,2.0,2004-04-10 16:33:39
9557673,66148,69757,4.5,2011-02-08 22:42:41
6450757,44307,2173,2.0,1999-10-02 10:54:24
3334455,22792,2657,5.0,2002-12-11 01:36:33
5735580,39451,2542,4.5,2008-11-07 03:06:34
7344619,50672,2406,3.5,2005-12-30 12:33:29
10200092,70576,1359,1.0,2004-04-18 18:07:53
8836336,61061,2599,5.0,2000-04-24 19:29:01
13137769,90781,106072,2.5,2014-11-23 06:11:39
9914219,68507,2268,3.5,2008-10-29 03:50:58
19719017,136536,1304,4.5,2004-04-13 02:07:06
6818613,46917,56367,3.5,2014-02-07 21:04:28
14081175,97262,2282,1.0,1999-10-24 17:08:25
6944074,47860,1282,2.5,2007-05-31 16:31:46
7128354,49167,234,4.0,1997-06-20 13:51:12
14570390,100640,481,3.0,1997-05-21 16:42:27
12961834,89462,69521,4.0,2010-12-02 13:39:21
12935696,89311,293,3.0,1996-05-04 20:21:50
3564841,24296,337,4.0,1996-08-11 11:36:01
10134026,70106,608,4.5,2011-06-28 16:43:20
3153047,21500,3868,4.0,2000-11-28 03:04:17
7152800,49291,1517,3.5,2012-05-17 03:41:48
18493352,128033,2959,5.0,2008-11-12 16:14:27
17393695,120312,3101,2.0,1999-11-17 12:44:07
19559500,135368,1465,5.0,1997-06-04 13:37:20
5080798,34832,457,5.0,1999-11-30 18:07:30
1763955,11925,2,5.0,2000-02-11 16:21:43
3770346,25666,1947,2.5,2008-10-30 00:52:22
7741703,53346,316,3.0,2013-08-04 01:31:24
10696977,74036,32,4.0,2002-06-07 19:41:41
16586661,114720,4105,4.5,2009-09-11 16:41:41
3378684,23067,3256,5.0,2000-08-04 20:05:22
12736872,88015,7004,4.0,2008-02-18 04:15:54
10332148,71450,6184,5.0,2000-11-27 23:41:20
3837425,26164,2628,3.5,2008-11-11 01:28:24
2081825,14078,1126,3.0,2002-04-24 01:48:28
14046061,97023,2001,5.0,2001-12-20 05:08:01
9599819,66414,253,5.0,1996-11-24 11:13:18
17019304,117720,1777,3.0,2005-05-31 17:21:46
19455743,134653,3798,3.0,2001-03-22 06:54:04
6982348,48107,2447,4.0,2009-11-02 00:50:15
476321,3237,164,4.0,1996-07-03 07:48:11
6110990,42096,4958,2.5,2011-04-09 22:29:35
1913659,12948,362,4.0,1999-11-02 12:33:36
5871331,40417,2662,4.0,1999-11-09 15:47:17
5693588,39181,1394,5.0,2000-11-23 22:04:42
